Lat DD,Lon DD,Month,Day,Year,piece/km^2,micro,macro,Weight,micro,macro,Source,Note,Total Plastic,m^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.268333333,-136.275,11,27,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.216666667,-136.4883333,11,28,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.468333333,-136.6566667,11,28,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.51,-136.885,11,29,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.376666667,-137.05,11,29,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.128333333,-137.065,11,30,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.865,-137.3733333,11,30,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.89,-137.5033333,12,1,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.078333333,-137.805,12,1,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.128333333,-138.17,12,2,2013,411,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.62,-138.1383333,12,2,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.203333333,-139.5483333,12,3,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.946666667,-140.7733333,12,8,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.19166667,-141.585,12,9,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.19666667,-142.225,12,10,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.77666667,-142.665,12,10,2013,1155,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-13.58666667,-143.2816667,12,11,2013,932,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.10833333,-143.9116667,12,11,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.61666667,-145.2683333,12,12,2013,464,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.555,-146.4566667,12,16,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.82666667,-148.1033333,12,17,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.56,-158.46,7,3,2013,1636,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.36,-158.08,7,4,2013,54424,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.93,-157.4,7,4,2013,29311,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.51,-156.25,7,5,2013,679250,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.29,-155.33,7,6,2013,42529,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.13,-154.62,7,6,2013,106331,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.96,-154.27,7,7,2013,146432,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.41,-153.56,7,7,2013,580885,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.54,-153.13,7,8,2013,55725,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.24,-152.95,7,8,2013,90970,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.05,-152.75,7,8,2013,12138,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.78,-152.55,7,9,2013,60399,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.75,-152.4,7,10,2013,11309,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.48,-152.47,7,10,2013,65514,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.41,-152.71,7,10,2013,45513,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.14,-152.75,7,11,2013,54712,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.04,-152.59,7,12,2013,94357,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.74,-152.15,7,12,2013,105207,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.77,-151.59,7,12,2013,22994,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.6,-151.13,7,13,2013,78692,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.64,-150.35,7,14,2013,65759,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.18,-149.69,7,14,2013,24626,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.99,-149.06,7,15,2013,11810,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.41,-148.33,7,15,2013,21930,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.82,-147.79,7,15,2013,25336,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.84,-146,7,16,2013,15937,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.8,-144.94,7,17,2013,13197,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.77,-143.55,7,18,2013,24408,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.68,-142.89,7,18,2013,54638,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.5,-141.48,7,18,2013,25369,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.16,-138.48,7,20,2013,46010,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.8,-136.57,7,21,2013,15846,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.42,-134.15,7,22,2013,32167,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5,-158.02,3,29,2013,5879,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,-158.5,3,30,2013,3552,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.53,-158.81,3,31,2013,2347,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.79,-158.96,4,2,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.23,-159.63,4,2,2013,734,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.19,-159.84,4,3,2013,2968,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.24,-160.18,4,3,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.64,-160.9,4,4,2013,871,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.86,-161.83,4,6,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.96,-162.1,4,11,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.95,-162.01,4,12,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.73,-161.72,4,13,2013,1654,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.03,-161.06,4,14,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.59,-160.84,4,15,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.49,-160.6,4,16,2013,488,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.23,-160.23,4,17,2013,1314,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05,-159.74,4,18,2013,0,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.61,-156.7,4,22,2013,7330,,,,,,SEA Education,Not Adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
